field_analysis_valid,rf_timestamp_utc,operating_frequency_mhz,channel_bandwidth_mhz,dl_rssi_dbm,ul_rssi_dbm,dl_snr_db,ul_snr_db,dl_mcs,ul_mcs,cu01_local_temp_avg_c,cu01_local_hum_avg_pct,cu01_local_press_hpa,sj01_local_temp_avg_c,sj01_local_hum_avg_pct,sj01_local_press_hpa,sj01_local_wind_speed_ms
1,2026-09-10T21:01:08+00:00,7000.0,20.0,-73.0,-81.0,24.0,18.0,204.0,202.0,22.61,48.29,738.47,10.57,79.95,662.78,8.2
1,2026-09-10T21:06:09+00:00,7000.0,20.0,-73.0,-80.0,25.0,18.0,204.0,203.0,22.01,50.16,738.56,9.96,83.3,662.81,6.9
1,2026-09-10T21:16:11+00:00,7000.0,20.0,-73.0,-81.0,24.0,18.0,204.0,202.0,21.15,53.49,738.76,8.8,91.1,663.11,7.3
1,2026-09-10T21:21:12+00:00,7000.0,20.0,-73.0,-81.0,24.0,18.0,204.0,202.0,20.9,54.41,738.85,8.4,93.64,663.04,7.0
1,2026-09-10T21:26:13+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,203.0,202.0,20.7,54.86,738.93,8.1,95.56,663.14,6.6
1,2026-09-10T21:31:16+00:00,7000.0,20.0,-74.0,-82.0,23.0,17.0,106.0,202.0,20.6,54.96,738.94,7.8,96.26,662.96,8.4
1,2026-09-10T21:36:17+00:00,7000.0,20.0,-74.0,-82.0,23.0,16.0,204.0,202.0,20.47,59.61,738.93,7.7,96.72,663.03,5.3
1,2026-09-10T21:41:18+00:00,7000.0,20.0,-79.0,-83.0,18.0,15.0,202.0,102.0,20.53,57.91,738.95,7.51,97.11,663.01,6.5
1,2026-09-10T21:46:19+00:00,7000.0,20.0,-80.0,-83.0,17.0,15.0,202.0,101.0,20.57,58.07,738.94,7.34,97.12,663.11,5.1
1,2026-09-10T21:51:19+00:00,7000.0,20.0,-79.0,-84.0,19.0,14.0,202.0,102.0,20.72,58.75,738.9,7.42,97.54,663.21,3.2
1,2026-09-10T21:56:20+00:00,7000.0,20.0,-79.0,-84.0,19.0,15.0,103.0,102.0,20.7,59.91,738.89,7.46,97.74,663.19,2.5
1,2026-09-10T22:01:21+00:00,7000.0,20.0,-79.0,-83.0,19.0,15.0,103.0,201.0,20.56,60.06,738.88,7.44,97.59,663.18,1.1
1,2026-09-10T22:06:22+00:00,7000.0,20.0,-79.0,-85.0,18.0,14.0,203.0,101.0,20.63,59.57,738.93,7.45,97.6,663.16,1.4
1,2026-09-10T22:11:23+00:00,7000.0,20.0,-80.0,-83.0,18.0,15.0,203.0,201.0,20.67,58.73,738.94,7.48,97.44,663.09,0.7
1,2026-09-10T22:16:24+00:00,7000.0,20.0,-80.0,-83.0,18.0,15.0,202.0,201.0,20.67,58.45,738.92,7.51,97.03,663.05,0.0
1,2026-09-10T22:21:25+00:00,7000.0,20.0,-79.0,-83.0,19.0,16.0,203.0,201.0,20.45,60.54,738.96,7.51,95.78,663.09,0.0
1,2026-09-10T22:26:26+00:00,7000.0,20.0,-80.0,-83.0,18.0,15.0,203.0,201.0,20.36,60.34,738.97,7.49,94.23,663.08,0.0
1,2026-09-10T22:31:26+00:00,7000.0,20.0,-80.0,-83.0,18.0,15.0,203.0,201.0,20.19,60.24,738.98,7.59,91.83,663.04,0.7
1,2026-09-10T22:36:27+00:00,7000.0,20.0,-79.0,-84.0,19.0,15.0,203.0,201.0,20.14,61.27,739.01,7.71,89.77,663.06,1.2
1,2026-09-10T22:41:28+00:00,7000.0,20.0,-79.0,-83.0,19.0,15.0,203.0,201.0,19.91,61.35,739.02,7.58,90.9,663.0,2.1
1,2026-09-10T22:46:31+00:00,7000.0,20.0,-79.0,-84.0,19.0,16.0,202.0,201.0,19.8,61.44,739.07,7.28,94.13,663.07,3.8
1,2026-09-10T22:51:32+00:00,7000.0,20.0,-79.0,-83.0,19.0,15.0,203.0,201.0,19.77,62.58,739.11,7.07,95.97,663.11,4.1
1,2026-09-10T22:56:33+00:00,7000.0,20.0,-79.0,-83.0,19.0,15.0,203.0,201.0,19.83,62.86,739.13,6.84,96.26,663.17,3.5
1,2026-09-10T23:01:34+00:00,7000.0,20.0,-79.0,-83.0,19.0,16.0,203.0,201.0,19.72,61.4,739.15,6.65,95.99,663.28,1.5
1,2026-09-10T23:06:35+00:00,7000.0,20.0,-79.0,-84.0,19.0,15.0,103.0,201.0,19.59,61.41,739.22,6.71,95.79,663.28,1.4
1,2026-09-10T23:11:35+00:00,7000.0,20.0,-79.0,-83.0,19.0,16.0,203.0,201.0,19.49,57.36,739.32,6.87,95.48,663.32,1.0
1,2026-09-10T23:16:36+00:00,7000.0,20.0,-80.0,-83.0,18.0,16.0,203.0,201.0,19.39,62.88,739.36,6.98,95.64,663.36,0.3
1,2026-09-10T23:21:37+00:00,7000.0,20.0,-79.0,-83.0,19.0,15.0,203.0,201.0,19.4,63.39,739.4,6.96,95.72,663.36,0.6
1,2026-09-10T23:26:38+00:00,7000.0,20.0,-79.0,-83.0,19.0,15.0,203.0,201.0,19.37,63.03,739.46,7.04,96.15,663.35,3.1
1,2026-09-10T23:31:39+00:00,7000.0,20.0,-79.0,-83.0,19.0,15.0,203.0,201.0,19.21,62.85,739.49,7.09,96.65,663.41,2.4
1,2026-09-10T23:36:40+00:00,7000.0,20.0,-80.0,-83.0,18.0,15.0,203.0,201.0,19.16,62.79,739.51,7.11,97.18,663.39,3.0
1,2026-09-10T23:41:41+00:00,7000.0,20.0,-79.0,-83.0,19.0,15.0,203.0,201.0,19.15,62.45,739.53,7.2,97.89,663.42,3.1
1,2026-09-10T23:46:42+00:00,7000.0,20.0,-79.0,-83.0,19.0,15.0,203.0,201.0,19.26,62.99,739.59,7.25,98.19,663.45,2.2
1,2026-09-11T18:33:27+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,24.68,37.3,739.71,14.06,58.47,664.18,9.8
1,2026-09-11T18:38:28+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,203.0,25.34,36.92,739.57,14.69,56.16,664.09,8.1
1,2026-09-11T18:43:29+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,24.38,38.29,739.48,12.99,61.69,664.16,7.4
1,2026-09-11T18:48:29+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,24.41,39.02,739.45,13.46,60.27,664.04,8.3
1,2026-09-11T18:53:30+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,24.7,38.04,739.47,13.09,62.53,664.08,5.0
1,2026-09-11T18:58:31+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,24.74,38.97,739.44,14.44,58.08,664.11,7.0
1,2026-09-11T19:03:32+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,202.0,24.99,38.2,739.4,14.28,57.37,664.0,6.8
1,2026-09-11T19:08:33+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,24.62,38.89,739.42,13.71,59.44,663.91,6.1
1,2026-09-11T19:13:34+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,202.0,24.62,39.26,739.37,13.35,60.62,663.86,8.4
1,2026-09-11T19:18:35+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,24.9,39.62,739.25,13.17,61.4,663.87,8.4
1,2026-09-11T19:23:35+00:00,7000.0,20.0,-75.0,-81.0,23.0,17.0,204.0,202.0,25.43,39.04,739.19,13.28,60.68,663.67,8.4
1,2026-09-11T19:28:36+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,25.27,38.76,739.09,13.64,59.88,663.82,7.9
1,2026-09-11T19:33:37+00:00,7000.0,20.0,-75.0,-81.0,23.0,18.0,204.0,202.0,26.26,37.52,739.02,13.54,58.7,663.76,7.5
1,2026-09-11T19:38:38+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,26.8,35.93,738.98,12.45,63.5,663.78,5.6
1,2026-09-11T19:43:39+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,26.12,37.04,739.01,12.35,64.56,663.73,4.6
1,2026-09-11T19:48:40+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,25.72,38.08,738.93,12.37,66.86,663.74,4.6
1,2026-09-11T19:53:41+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,203.0,25.65,38.27,738.89,13.08,63.16,663.72,3.5
1,2026-09-11T19:58:42+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,25.8,38.04,738.81,12.83,65.52,663.6,5.0
1,2026-09-11T20:03:43+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,202.0,26.07,43.46,738.74,12.33,66.32,663.58,6.6
1,2026-09-11T20:08:44+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,202.0,26.0,37.95,738.68,12.87,65.8,663.63,7.1
1,2026-09-11T20:13:45+00:00,7000.0,20.0,-75.0,-80.0,23.0,18.0,204.0,202.0,25.91,38.23,738.64,12.22,67.74,663.59,5.9
1,2026-09-11T20:18:45+00:00,7000.0,20.0,-74.0,-80.0,22.0,19.0,204.0,202.0,25.62,37.97,738.58,11.9,70.28,663.57,5.1
1,2026-09-11T20:23:46+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,25.21,39.08,738.52,12.25,68.5,663.48,3.8
1,2026-09-11T20:33:48+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,24.52,40.29,738.49,11.95,68.95,663.32,5.1
1,2026-09-11T20:38:49+00:00,7000.0,20.0,-75.0,-81.0,23.0,18.0,204.0,202.0,24.43,40.87,738.49,12.2,68.08,663.3,7.3
1,2026-09-11T20:43:50+00:00,7000.0,20.0,-75.0,-80.0,22.0,18.0,204.0,202.0,24.5,40.68,738.42,13.7,62.8,663.26,7.9
1,2026-09-11T20:48:52+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,203.0,202.0,24.71,41.24,738.41,12.48,66.93,663.25,4.2
1,2026-09-11T20:53:53+00:00,7000.0,20.0,-75.0,-80.0,23.0,19.0,204.0,203.0,25.01,40.51,738.39,14.93,60.15,663.32,6.3
1,2026-09-11T20:58:54+00:00,7000.0,20.0,-75.0,-81.0,22.0,18.0,204.0,202.0,24.87,40.6,738.39,12.89,66.89,663.27,5.8
1,2026-09-11T21:04:01+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,202.0,24.72,40.49,738.41,11.36,72.86,663.34,4.2
1,2026-09-11T21:09:02+00:00,7000.0,20.0,-75.0,-80.0,23.0,18.0,204.0,202.0,24.79,40.94,738.4,11.21,74.58,663.25,5.4
1,2026-09-11T21:14:03+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,25.1,40.13,738.3,10.85,76.36,663.29,4.3
1,2026-09-11T21:19:04+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,25.12,40.17,738.31,13.55,66.75,663.37,2.3
1,2026-09-11T21:24:04+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,24.37,40.98,738.31,15.76,59.06,663.35,5.3
1,2026-09-11T21:29:05+00:00,7000.0,20.0,-74.0,-81.0,23.0,18.0,204.0,203.0,24.18,41.33,738.34,15.77,58.92,663.32,3.6
1,2026-09-11T21:34:06+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,24.34,41.62,738.35,14.16,63.78,663.28,4.9
1,2026-09-11T21:39:07+00:00,7000.0,20.0,-75.0,-80.0,23.0,18.0,204.0,203.0,24.49,41.04,738.36,12.18,69.36,663.15,5.6
1,2026-09-11T21:44:08+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,24.03,41.95,738.36,11.1,74.03,663.17,3.8
1,2026-09-11T21:49:08+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,24.76,41.21,738.3,10.34,78.57,663.27,5.9
1,2026-09-11T21:54:09+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,24.68,40.94,738.33,10.33,79.58,663.22,4.9
1,2026-09-11T21:59:11+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,24.39,41.63,738.37,12.45,71.5,663.15,4.7
1,2026-09-11T22:04:12+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,23.95,42.15,738.39,11.61,73.56,663.14,4.5
1,2026-09-11T22:09:13+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,23.65,42.68,738.37,10.28,79.77,663.16,5.6
1,2026-09-11T22:14:13+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,24.06,42.93,738.44,10.02,81.14,663.14,4.9
1,2026-09-11T22:19:14+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,23.94,41.94,738.4,9.73,82.5,663.13,5.6
1,2026-09-11T22:24:15+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,23.48,43.67,738.45,9.62,83.25,663.16,4.6
1,2026-09-11T22:29:16+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,23.64,43.36,738.53,9.43,84.56,663.28,2.7
1,2026-09-11T22:34:17+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,23.61,43.38,738.57,9.38,85.17,663.29,3.5
1,2026-09-11T22:39:18+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,23.33,44.27,738.66,9.39,85.02,663.36,2.8
1,2026-09-11T22:44:19+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,23.12,44.26,738.66,9.32,85.38,663.38,2.8
1,2026-09-11T22:49:19+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,23.17,44.12,738.7,9.2,86.31,663.41,2.7
1,2026-09-11T22:54:20+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,23.06,44.0,738.73,9.13,86.85,663.42,3.7
1,2026-09-11T22:59:21+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,22.89,44.62,738.78,8.95,87.1,663.43,1.1
1,2026-09-11T23:04:22+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,22.79,44.83,738.79,8.78,87.43,663.49,2.1
1,2026-09-11T23:09:23+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,22.52,45.37,738.84,8.8,87.99,663.48,4.7
1,2026-09-11T23:14:24+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,22.37,50.33,738.9,8.89,87.07,663.43,4.5
1,2026-09-11T23:19:25+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,22.19,46.39,738.98,8.91,86.77,663.5,4.1
1,2026-09-11T23:24:26+00:00,7000.0,20.0,-74.0,-80.0,24.0,18.0,204.0,202.0,22.18,46.49,739.05,8.83,88.11,663.5,3.0
1,2026-09-11T23:29:27+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,22.02,46.66,739.15,8.71,89.3,663.5,5.1
1,2026-09-11T23:34:27+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,21.93,46.95,739.17,8.61,90.11,663.52,4.5
1,2026-09-11T23:39:28+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,21.84,47.24,739.2,8.59,90.08,663.54,4.0
1,2026-09-11T23:44:29+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,21.7,47.6,739.22,8.55,90.88,663.58,3.8
1,2026-09-11T23:49:30+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,21.62,47.58,739.25,8.48,92.36,663.58,4.1
1,2026-09-11T23:54:31+00:00,7000.0,20.0,-74.0,-79.0,23.0,20.0,204.0,203.0,21.5,47.97,739.35,8.35,93.37,663.57,4.2
1,2026-09-11T23:59:32+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,21.45,48.28,739.4,8.22,94.21,663.65,2.9
1,2026-09-12T00:04:33+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,21.33,48.35,739.43,8.17,94.75,663.69,3.7
1,2026-09-12T00:09:33+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,21.29,48.56,739.47,8.08,95.25,663.72,4.2
1,2026-09-12T00:14:34+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,21.18,48.72,739.52,8.04,95.26,663.79,3.9
1,2026-09-12T00:19:35+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,21.0,49.08,739.54,8.01,95.3,663.85,3.8
1,2026-09-12T00:24:36+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,20.84,49.42,739.53,8.02,95.72,663.87,4.5
1,2026-09-12T00:29:37+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,20.71,49.62,739.59,7.89,96.47,663.9,4.0
1,2026-09-12T00:34:38+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,20.56,49.93,739.62,7.83,96.81,663.94,3.5
1,2026-09-12T00:39:39+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,202.0,20.48,50.16,739.64,7.8,96.94,663.98,1.4
1,2026-09-12T00:44:39+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,20.38,50.53,739.71,7.84,97.04,664.0,3.4
1,2026-09-12T00:49:40+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,20.32,50.65,739.78,7.77,97.05,663.99,2.4
1,2026-09-12T00:54:41+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,20.13,51.22,739.82,7.77,97.16,664.0,1.6
1,2026-09-12T00:59:42+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,20.02,51.48,739.91,7.69,96.89,663.97,2.2
1,2026-09-12T01:09:44+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,19.82,52.04,739.98,7.74,97.15,663.99,3.1
1,2026-09-12T01:14:45+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,19.77,56.33,739.96,7.68,97.41,663.95,4.8
1,2026-09-12T01:19:46+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,19.88,51.81,740.02,7.59,97.72,664.04,3.7
1,2026-09-12T01:24:46+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,19.91,56.08,740.09,7.63,98.14,664.09,3.9
1,2026-09-12T01:29:47+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,19.77,52.88,740.16,7.61,98.34,664.15,3.8
1,2026-09-12T01:34:48+00:00,7000.0,20.0,-73.0,-80.0,24.0,20.0,204.0,202.0,19.73,52.7,740.22,7.6,98.54,664.2,3.7
1,2026-09-12T01:39:49+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,19.73,52.59,740.27,7.56,98.71,664.22,4.1
1,2026-09-12T01:44:50+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,19.76,52.83,740.36,7.52,98.84,664.29,4.1
1,2026-09-12T01:49:51+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,19.68,53.23,740.38,7.48,99.02,664.33,3.3
1,2026-09-12T01:54:52+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,19.58,53.28,740.42,7.45,99.12,664.36,3.1
1,2026-09-12T01:59:53+00:00,7000.0,20.0,-74.0,-80.0,24.0,19.0,204.0,203.0,19.63,53.13,740.42,7.43,99.23,664.42,2.8
1,2026-09-12T02:04:54+00:00,7000.0,20.0,-74.0,-80.0,24.0,18.0,204.0,203.0,19.5,53.55,740.43,7.41,99.29,664.49,1.6
1,2026-09-12T02:09:54+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,19.42,57.51,740.59,7.36,99.34,664.52,1.4
1,2026-09-12T02:14:57+00:00,7000.0,20.0,-74.0,-79.0,24.0,19.0,204.0,203.0,19.24,54.27,740.59,7.38,99.44,664.54,0.8
1,2026-09-12T02:19:58+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,19.12,54.69,740.7,7.28,99.29,664.6,1.1
1,2026-09-12T02:24:59+00:00,7000.0,20.0,-74.0,-80.0,23.0,20.0,204.0,202.0,18.91,54.83,740.65,7.29,99.33,664.57,1.1
1,2026-09-12T02:30:00+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.7,54.72,740.7,7.21,99.03,664.6,1.6
1,2026-09-12T02:35:01+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,18.52,54.55,740.76,7.1,98.2,664.64,0.0
1,2026-09-12T02:40:02+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,18.39,54.82,740.81,7.16,97.46,664.61,0.0
1,2026-09-12T02:45:02+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,18.44,54.76,740.87,7.18,95.46,664.73,0.0
1,2026-09-12T02:50:03+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,18.51,54.79,740.96,7.16,94.5,664.75,0.0
1,2026-09-12T02:55:05+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.55,54.78,741.01,6.88,93.98,664.76,0.6
1,2026-09-12T03:00:07+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,18.52,55.3,741.08,6.9,95.5,664.82,0.3
1,2026-09-12T03:05:08+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.89,58.69,741.6,7.03,96.61,664.85,1.3
1,2026-09-12T03:10:09+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.35,55.1,741.18,7.2,97.62,664.86,0.3
1,2026-09-12T03:15:10+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,202.0,18.3,55.5,741.18,7.15,97.87,664.89,0.6
1,2026-09-12T03:20:11+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,18.36,55.28,741.17,7.15,98.18,664.88,0.0
1,2026-09-12T03:25:12+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,18.34,55.98,741.21,7.09,98.29,664.92,0.0
1,2026-09-12T03:30:14+00:00,7000.0,20.0,-74.0,-80.0,24.0,18.0,204.0,203.0,18.44,56.18,741.27,7.02,98.23,664.93,0.5
1,2026-09-12T03:35:15+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,18.53,56.3,741.28,7.09,98.38,664.94,0.3
1,2026-09-12T03:40:15+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.46,56.99,741.29,6.94,97.95,664.94,0.0
1,2026-09-12T03:50:17+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,203.0,18.53,57.71,741.32,7.08,98.14,664.93,0.0
1,2026-09-12T03:55:18+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,18.57,57.65,741.31,7.08,98.27,664.91,0.0
1,2026-09-12T04:00:19+00:00,7000.0,20.0,-74.0,-80.0,24.0,19.0,204.0,202.0,18.51,58.12,741.26,7.09,98.48,664.9,2.1
1,2026-09-12T04:05:20+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,18.46,58.08,741.21,7.04,98.57,664.85,1.3
1,2026-09-12T04:10:21+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,18.5,58.11,741.13,6.89,98.47,664.86,0.7
1,2026-09-12T04:15:23+00:00,7000.0,20.0,-74.0,-80.0,24.0,19.0,204.0,202.0,18.34,59.07,741.12,6.94,98.65,664.78,0.0
1,2026-09-12T04:20:24+00:00,7000.0,20.0,-75.0,-80.0,22.0,19.0,204.0,203.0,18.21,59.25,741.09,7.02,98.85,664.75,0.0
1,2026-09-12T04:25:25+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,18.13,58.93,741.11,6.92,98.71,664.72,0.0
1,2026-09-12T04:30:26+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,17.94,59.05,741.08,6.79,98.53,664.7,0.0
1,2026-09-12T04:35:27+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,17.77,59.2,741.04,6.59,98.25,664.65,0.0
1,2026-09-12T04:40:28+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,17.55,58.98,741.02,6.63,98.49,664.62,0.0
1,2026-09-12T04:45:29+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,17.39,59.34,741.04,6.45,98.39,664.55,0.0
1,2026-09-12T04:50:30+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,17.22,59.74,741.04,6.26,98.07,664.58,0.0
1,2026-09-12T04:55:31+00:00,7000.0,20.0,-74.0,-80.0,24.0,19.0,204.0,202.0,17.11,59.88,741.0,6.0,97.84,664.57,0.0
1,2026-09-12T05:00:32+00:00,7000.0,20.0,-73.0,-80.0,24.0,18.0,204.0,203.0,17.01,59.92,740.94,5.82,97.62,664.49,0.0
1,2026-09-12T05:05:33+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,16.88,60.36,740.88,5.7,98.05,664.45,0.0
1,2026-09-12T05:10:34+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,16.77,59.87,740.87,5.88,98.56,664.42,0.0
1,2026-09-12T05:15:34+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,16.59,60.39,740.88,6.01,98.81,664.4,0.0
1,2026-09-12T05:20:35+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,16.66,61.67,740.85,5.87,98.46,664.37,0.0
1,2026-09-12T05:25:36+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,202.0,16.68,61.86,740.8,5.82,97.59,664.31,0.0
1,2026-09-12T05:30:37+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,16.75,61.99,740.74,5.88,95.43,664.22,0.5
1,2026-09-12T05:35:38+00:00,7000.0,20.0,-74.0,-80.0,23.0,18.0,204.0,203.0,16.83,61.23,740.76,5.81,94.09,664.24,1.1
1,2026-09-12T05:40:39+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,16.84,61.61,740.72,5.92,94.75,664.18,1.0
1,2026-09-12T05:45:40+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,202.0,16.91,61.71,740.7,6.06,93.69,664.18,0.5
1,2026-09-12T05:50:41+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,17.01,61.9,740.69,6.02,93.33,664.09,1.0
1,2026-09-12T05:55:42+00:00,7000.0,20.0,-73.0,-80.0,24.0,19.0,204.0,202.0,17.13,61.67,740.64,6.04,92.84,664.03,0.6
1,2026-09-12T06:00:42+00:00,7000.0,20.0,-74.0,-80.0,23.0,19.0,204.0,203.0,17.14,61.16,740.64,6.12,91.51,664.0,0.0
